date,season,league,gameType,home_team,away_team,home_score,away_score
2026-01-05,2025-26,France LNB,Regular Season,Gravelines,Nanterre 92,80,85
2026-01-06,2025-26,France LNB,Regular Season,Gravelines,Paris,66,109
2026-01-07,2025-26,France LNB,Regular Season,Gravelines,Le Portel,100,78
2026-01-08,2025-26,France LNB,Regular Season,Gravelines,Saint-Quentin,91,75
2026-01-09,2025-26,France LNB,Regular Season,Gravelines,Strasbourg,81,87
2026-01-10,2025-26,France LNB,Regular Season,JL Bourg,ASVEL,81,79
2026-01-11,2025-26,France LNB,Regular Season,JL Bourg,Boulazac,73,70
2026-01-12,2025-26,France LNB,Regular Season,JL Bourg,Élan Chalon,82,80
2026-01-14,2025-26,France LNB,Regular Season,JL Bourg,Cholet,87,93
2026-01-15,2025-26,France LNB,Regular Season,JL Bourg,JDA Dijon,101,81
2026-01-16,2025-26,France LNB,Regular Season,JL Bourg,Limoges,92,71
2026-01-17,2025-26,France LNB,Regular Season,JL Bourg,AS Monaco,104,81
2026-01-18,2025-26,France LNB,Regular Season,JL Bourg,Le Mans,98,86
2026-01-19,2025-26,France LNB,Regular Season,JL Bourg,Nancy,89,77
2026-01-20,2025-26,France LNB,Regular Season,JL Bourg,Nanterre 92,86,83
2026-01-21,2025-26,France LNB,Regular Season,JL Bourg,Paris,75,91
2026-01-23,2025-26,France LNB,Regular Season,JL Bourg,Le Portel,109,79
2026-01-24,2025-26,France LNB,Regular Season,JL Bourg,Saint-Quentin,71,89
2026-01-25,2025-26,France LNB,Regular Season,JL Bourg,Strasbourg,77,80
2026-01-26,2025-26,France LNB,Regular Season,Limoges,ASVEL,65,81
2026-01-27,2025-26,France LNB,Regular Season,Limoges,Boulazac,80,72
2026-01-28,2025-26,France LNB,Regular Season,Limoges,Élan Chalon,95,83
2026-01-29,2025-26,France LNB,Regular Season,Limoges,Cholet,70,78
2026-01-31,2025-26,France LNB,Regular Season,Limoges,JDA Dijon,80,76
2026-02-01,2025-26,France LNB,Regular Season,Limoges,Gravelines,93,64
2026-02-02,2025-26,France LNB,Regular Season,Limoges,JL Bourg,96,84
2026-02-03,2025-26,France LNB,Regular Season,Limoges,AS Monaco,77,94
2026-02-04,2025-26,France LNB,Regular Season,Limoges,Le Mans,83,110
2026-02-05,2025-26,France LNB,Regular Season,Limoges,Nancy,97,79
2026-02-06,2025-26,France LNB,Regular Season,Limoges,Nanterre 92,90,87
2026-02-07,2025-26,France LNB,Regular Season,Limoges,Paris,80,86
2026-02-09,2025-26,France LNB,Regular Season,Limoges,Le Portel,74,79
2026-02-10,2025-26,France LNB,Regular Season,Limoges,Saint-Quentin,80,62
2026-02-11,2025-26,France LNB,Regular Season,Limoges,Strasbourg,82,86
2026-02-12,2025-26,France LNB,Regular Season,AS Monaco,ASVEL,83,87
2026-02-13,2025-26,France LNB,Regular Season,AS Monaco,Boulazac,92,85
2026-02-14,2025-26,France LNB,Regular Season,AS Monaco,Élan Chalon,99,104
2026-02-15,2025-26,France LNB,Regular Season,AS Monaco,Cholet,89,79
2026-02-16,2025-26,France LNB,Regular Season,AS Monaco,JDA Dijon,108,95
2026-02-18,2025-26,France LNB,Regular Season,AS Monaco,Gravelines,101,82
2026-02-19,2025-26,France LNB,Regular Season,AS Monaco,JL Bourg,89,91
2026-02-20,2025-26,France LNB,Regular Season,AS Monaco,Limoges,99,88
2026-02-21,2025-26,France LNB,Regular Season,AS Monaco,Le Mans,99,85
2026-02-22,2025-26,France LNB,Regular Season,AS Monaco,Nancy,86,94
2026-02-23,2025-26,France LNB,Regular Season,AS Monaco,Nanterre 92,105,98
2026-02-24,2025-26,France LNB,Regular Season,AS Monaco,Paris,95,123
2026-02-25,2025-26,France LNB,Regular Season,AS Monaco,Le Portel,113,86
2026-02-27,2025-26,France LNB,Regular Season,AS Monaco,Saint-Quentin,92,84
2026-02-28,2025-26,France LNB,Regular Season,AS Monaco,Strasbourg,88,74
2026-03-01,2025-26,France LNB,Regular Season,Le Mans,ASVEL,88,91
2026-03-02,2025-26,France LNB,Regular Season,Le Mans,Boulazac,108,94
2026-03-03,2025-26,France LNB,Regular Season,Le Mans,Élan Chalon,87,93
2026-03-04,2025-26,France LNB,Regular Season,Le Mans,Cholet,89,94
2026-03-05,2025-26,France LNB,Regular Season,Le Mans,JDA Dijon,92,86
2026-03-07,2025-26,France LNB,Regular Season,Le Mans,Gravelines,87,66
2026-03-08,2025-26,France LNB,Regular Season,Le Mans,JL Bourg,84,82
2026-03-09,2025-26,France LNB,Regular Season,Le Mans,Limoges,101,84
2026-03-10,2025-26,France LNB,Regular Season,Le Mans,AS Monaco,84,93
2026-03-11,2025-26,France LNB,Regular Season,Le Mans,Nancy,102,74
2026-03-12,2025-26,France LNB,Regular Season,Le Mans,Nanterre 92,79,71
2026-03-13,2025-26,France LNB,Regular Season,Le Mans,Paris,95,89
2026-03-14,2025-26,France LNB,Regular Season,Le Mans,Le Portel,107,68
2026-03-16,2025-26,France LNB,Regular Season,Le Mans,Saint-Quentin,90,74
2026-03-17,2025-26,France LNB,Regular Season,Le Mans,Strasbourg,72,84
2026-03-18,2025-26,France LNB,Regular Season,Nancy,ASVEL,82,88
2026-03-19,2025-26,France LNB,Regular Season,Nancy,Boulazac,83,72
2026-03-20,2025-26,France LNB,Regular Season,Nancy,Élan Chalon,102,80
2026-03-21,2025-26,France LNB,Regular Season,Nancy,Cholet,91,87
2026-03-22,2025-26,France LNB,Regular Season,Nancy,JDA Dijon,96,94
2026-03-23,2025-26,France LNB,Regular Season,Nancy,Gravelines,88,93
2026-03-25,2025-26,France LNB,Regular Season,Nancy,JL Bourg,80,88
2026-03-26,2025-26,France LNB,Regular Season,Nancy,Limoges,117,85
2026-03-27,2025-26,France LNB,Regular Season,Nancy,AS Monaco,79,93
2026-03-28,2025-26,France LNB,Regular Season,Nancy,Le Mans,76,78
2026-03-29,2025-26,France LNB,Regular Season,Nancy,Nanterre 92,84,91
2026-03-30,2025-26,France LNB,Regular Season,Nancy,Paris,97,90
2026-03-31,2025-26,France LNB,Regular Season,Nancy,Le Portel,95,50
2026-04-02,2025-26,France LNB,Regular Season,Nancy,Saint-Quentin,84,71
2026-04-03,2025-26,France LNB,Regular Season,Nancy,Strasbourg,82,86
2026-04-04,2025-26,France LNB,Regular Season,Nanterre 92,ASVEL,73,76
2026-04-05,2025-26,France LNB,Regular Season,Nanterre 92,Boulazac,85,78
2026-04-06,2025-26,France LNB,Regular Season,Nanterre 92,Élan Chalon,88,82
2026-04-07,2025-26,France LNB,Regular Season,Nanterre 92,Cholet,66,79
2026-04-08,2025-26,France LNB,Regular Season,Nanterre 92,JDA Dijon,87,69
2026-04-09,2025-26,France LNB,Regular Season,Nanterre 92,Gravelines,101,79
2026-04-11,2025-26,France LNB,Regular Season,Nanterre 92,JL Bourg,101,93
2026-04-12,2025-26,France LNB,Regular Season,Nanterre 92,Limoges,91,89
2026-04-13,2025-26,France LNB,Regular Season,Nanterre 92,AS Monaco,76,81
2026-04-14,2025-26,France LNB,Regular Season,Nanterre 92,Le Mans,98,88
2026-04-15,2025-26,France LNB,Regular Season,Nanterre 92,Nancy,86,72
2026-04-16,2025-26,France LNB,Regular Season,Nanterre 92,Paris,99,83
2026-04-17,2025-26,France LNB,Regular Season,Nanterre 92,Le Portel,81,74
2026-04-18,2025-26,France LNB,Regular Season,Nanterre 92,Saint-Quentin,80,75
2026-04-20,2025-26,France LNB,Regular Season,Nanterre 92,Strasbourg,102,88
2026-04-21,2025-26,France LNB,Regular Season,Paris,ASVEL,87,76
2026-04-22,2025-26,France LNB,Regular Season,Paris,Boulazac,87,103
2026-04-23,2025-26,France LNB,Regular Season,Paris,Élan Chalon,103,105
2026-04-24,2025-26,France LNB,Regular Season,Paris,Cholet,107,84
2026-04-25,2025-26,France LNB,Regular Season,Paris,JDA Dijon,97,92
2026-04-26,2025-26,France LNB,Regular Season,Paris,Gravelines,109,115
2026-04-27,2025-26,France LNB,Regular Season,Paris,JL Bourg,85,95
2026-04-29,2025-26,France LNB,Regular Season,Paris,Limoges,115,93
2026-04-30,2025-26,France LNB,Regular Season,Paris,AS Monaco,94,99
2026-05-01,2025-26,France LNB,Regular Season,Paris,Le Mans,110,92
2026-05-02,2025-26,France LNB,Regular Season,Paris,Nancy,102,73
2026-05-03,2025-26,France LNB,Regular Season,Paris,Nanterre 92,96,92
2026-05-04,2025-26,France LNB,Regular Season,Paris,Le Portel,110,80
2026-05-05,2025-26,France LNB,Regular Season,Paris,Saint-Quentin,99,69
2026-05-07,2025-26,France LNB,Regular Season,Paris,Strasbourg,96,67
2026-05-08,2025-26,France LNB,Regular Season,Le Portel,ASVEL,88,98
2026-05-09,2025-26,France LNB,Regular Season,Le Portel,Boulazac,68,75
2026-05-10,2025-26,France LNB,Regular Season,Le Portel,Élan Chalon,78,87
2026-05-11,2025-26,France LNB,Regular Season,Le Portel,Cholet,84,94
2026-05-12,2025-26,France LNB,Regular Season,Le Portel,JDA Dijon,80,126
2026-05-13,2025-26,France LNB,Regular Season,Le Portel,Gravelines,87,92
2026-05-14,2025-26,France LNB,Regular Season,Le Portel,JL Bourg,63,92
2026-05-16,2025-26,France LNB,Regular Season,Le Portel,Limoges,83,105
2026-05-17,2025-26,France LNB,Regular Season,Le Portel,AS Monaco,63,84
2026-05-18,2025-26,France LNB,Regular Season,Le Portel,Le Mans,72,94
2026-05-19,2025-26,France LNB,Regular Season,Le Portel,Nancy,85,97
2026-05-20,2025-26,France LNB,Regular Season,Le Portel,Nanterre 92,59,90
2026-05-21,2025-26,France LNB,Regular Season,Le Portel,Paris,57,120
2026-05-22,2025-26,France LNB,Regular Season,Le Portel,Saint-Quentin,72,108
2026-05-23,2025-26,France LNB,Regular Season,Le Portel,Strasbourg,65,102
2026-05-25,2025-26,France LNB,Regular Season,Saint-Quentin,ASVEL,76,81
2026-05-26,2025-26,France LNB,Regular Season,Saint-Quentin,Boulazac,88,81
2026-05-27,2025-26,France LNB,Regular Season,Saint-Quentin,Élan Chalon,65,86
2026-05-28,2025-26,France LNB,Regular Season,Saint-Quentin,Cholet,77,68
2026-05-29,2025-26,France LNB,Regular Season,Saint-Quentin,JDA Dijon,77,83
2026-05-30,2025-26,France LNB,Regular Season,Saint-Quentin,Gravelines,86,74
2026-05-31,2025-26,France LNB,Regular Season,Saint-Quentin,JL Bourg,75,88
2026-06-02,2025-26,France LNB,Regular Season,Saint-Quentin,Limoges,77,86
2026-06-03,2025-26,France LNB,Regular Season,Saint-Quentin,AS Monaco,73,98
2026-06-04,2025-26,France LNB,Regular Season,Saint-Quentin,Le Mans,85,88
2026-06-05,2025-26,France LNB,Regular Season,Saint-Quentin,Nancy,72,84
2026-06-06,2025-26,France LNB,Regular Season,Saint-Quentin,Nanterre 92,65,89
2026-06-07,2025-26,France LNB,Regular Season,Saint-Quentin,Paris,90,103
2026-06-08,2025-26,France LNB,Regular Season,Saint-Quentin,Le Portel,97,81
2026-06-09,2025-26,France LNB,Regular Season,Saint-Quentin,Strasbourg,109,87
2026-06-11,2025-26,France LNB,Regular Season,Strasbourg,ASVEL,81,96
2026-06-12,2025-26,France LNB,Regular Season,Strasbourg,Boulazac,86,82
2026-06-13,2025-26,France LNB,Regular Season,Strasbourg,Élan Chalon,90,91
2026-06-14,2025-26,France LNB,Regular Season,Strasbourg,Cholet,94,89
2026-06-15,2025-26,France LNB,Regular Season,Strasbourg,JDA Dijon,96,98
2026-06-16,2025-26,France LNB,Regular Season,Strasbourg,Gravelines,89,72
2026-06-17,2025-26,France LNB,Regular Season,Strasbourg,JL Bourg,87,83
2026-06-18,2025-26,France LNB,Regular Season,Strasbourg,Limoges,100,82
2026-06-20,2025-26,France LNB,Regular Season,Strasbourg,AS Monaco,114,118
2026-06-21,2025-26,France LNB,Regular Season,Strasbourg,Le Mans,103,96
2026-06-22,2025-26,France LNB,Regular Season,Strasbourg,Nancy,86,82
2026-06-23,2025-26,France LNB,Regular Season,Strasbourg,Nanterre 92,84,74
2026-06-24,2025-26,France LNB,Regular Season,Strasbourg,Paris,86,92
2026-06-25,2025-26,France LNB,Regular Season,Strasbourg,Le Portel,80,75
2026-06-26,2025-26,France LNB,Regular Season,Strasbourg,Saint-Quentin,84,72
